op_id,worker_id,operation,start_ns,end_ns,latency_ms,status,attempt_count,leader_before,leader_after,error
71,4,18,1777314025726199000,1777314025727940000,1.741,OK,1,localhost:50051,localhost:50051,
72,1,18,1777314025726245000,1777314025727940000,1.695,OK,1,localhost:50051,localhost:50051,
69,3,18,1777314025726096000,1777314025727962000,1.866,OK,1,localhost:50051,localhost:50051,
70,2,18,1777314025726186000,1777314025727968000,1.782,OK,1,localhost:50051,localhost:50051,
76,3,19,1777314025748578000,1777314025750218000,1.640,OK,1,localhost:50051,localhost:50051,
73,1,19,1777314025748257000,1777314025750245000,1.988,OK,1,localhost:50051,localhost:50051,
74,2,19,1777314025748442000,1777314025750260000,1.818,OK,1,localhost:50051,localhost:50051,
75,4,19,1777314025748448000,1777314025750267000,1.819,OK,1,localhost:50051,localhost:50051,
77,4,20,1777314025771575000,1777314025774015000,2.440,OK,1,localhost:50051,localhost:50051,
78,3,20,1777314025771653000,1777314025774034000,2.381,OK,1,localhost:50051,localhost:50051,
79,1,20,1777314025771741000,1777314025774015000,2.274,OK,1,localhost:50051,localhost:50051,
80,2,20,1777314025771758000,1777314025774044000,2.286,OK,1,localhost:50051,localhost:50051,
81,1,21,1777314025795112000,1777314025796127000,1.015,OK,1,localhost:50051,localhost:50051,
83,4,21,1777314025795196000,1777314025796155000,0.959,OK,1,localhost:50051,localhost:50051,
82,3,21,1777314025795146000,1777314025796161000,1.015,OK,1,localhost:50051,localhost:50051,
84,3,22,1777314025817180000,1777314025818124000,0.944,OK,1,localhost:50051,localhost:50051,
86,4,22,1777314025817287000,1777314025818136000,0.849,OK,1,localhost:50051,localhost:50051,
85,1,22,1777314025817211000,1777314025818143000,0.932,OK,1,localhost:50051,localhost:50051,
87,1,23,1777314025838706000,1777314026569727000,731.021,OK,6,localhost:50051,localhost:50052,
91,1,24,1777314026590222000,1777314026591236000,1.014,OK,1,localhost:50052,localhost:50052,
92,1,25,1777314026612354000,1777314026614652000,2.298,OK,1,localhost:50052,localhost:50052,
93,1,26,1777314026635728000,1777314026636746000,1.018,OK,1,localhost:50052,localhost:50052,
94,1,27,1777314026657878000,1777314026664096000,6.218,OK,1,localhost:50052,localhost:50052,
88,3,23,1777314025838706000,1777314026664102000,825.396,OK,6,localhost:50051,localhost:50052,
95,1,28,1777314026685168000,1777314026686166000,0.998,OK,1,localhost:50052,localhost:50052,
96,3,24,1777314026685184000,1777314026686210000,1.026,OK,1,localhost:50052,localhost:50052,
89,4,23,1777314025838712000,1777314026687476000,848.764,OK,6,localhost:50051,localhost:50052,
97,3,25,1777314026707252000,1777314026708951000,1.699,OK,1,localhost:50052,localhost:50052,
98,1,29,1777314026707306000,1777314026709013000,1.707,OK,1,localhost:50052,localhost:50052,
99,4,24,1777314026707559000,1777314026709029000,1.470,OK,1,localhost:50052,localhost:50052,
90,2,21,1777314025854382000,1777314026719572000,865.190,OK,6,localhost:50051,localhost:50052,
101,3,26,1777314026730074000,1777314026731367000,1.293,OK,1,localhost:50052,localhost:50052,
102,1,30,1777314026730129000,1777314026731408000,1.279,OK,1,localhost:50052,localhost:50052,
100,4,25,1777314026730040000,1777314026731431000,1.391,OK,1,localhost:50052,localhost:50052,
103,2,22,1777314026740639000,1777314026741460000,0.821,OK,1,localhost:50052,localhost:50052,
105,3,27,1777314026751984000,1777314026753027000,1.043,OK,1,localhost:50052,localhost:50052,
106,1,31,1777314026752007000,1777314026753065000,1.058,OK,1,localhost:50052,localhost:50052,
104,4,26,1777314026751973000,1777314026753079000,1.106,OK,1,localhost:50052,localhost:50052,
107,2,23,1777314026762525000,1777314026763622000,1.097,OK,1,localhost:50052,localhost:50052,
109,3,28,1777314026774153000,1777314026775383000,1.230,OK,1,localhost:50052,localhost:50052,
110,1,32,1777314026774154000,1777314026775405000,1.251,OK,1,localhost:50052,localhost:50052,
108,4,27,1777314026774109000,1777314026775414000,1.305,OK,1,localhost:50052,localhost:50052,
111,2,24,1777314026783857000,1777314026787692000,3.835,OK,1,localhost:50052,localhost:50052,
114,1,33,1777314026796449000,1777314026797642000,1.193,OK,1,localhost:50052,localhost:50052,
112,4,28,1777314026796373000,1777314026797675000,1.302,OK,1,localhost:50052,localhost:50052,
113,3,29,1777314026796399000,1777314026797688000,1.289,OK,1,localhost:50052,localhost:50052,
115,2,25,1777314026808384000,1777314026809329000,0.945,OK,1,localhost:50052,localhost:50052,
117,1,34,1777314026817822000,1777314026818974000,1.152,OK,1,localhost:50052,localhost:50052,
116,3,30,1777314026817768000,1777314026818988000,1.220,OK,1,localhost:50052,localhost:50052,
118,4,29,1777314026817845000,1777314026819015000,1.170,OK,1,localhost:50052,localhost:50052,
119,2,26,1777314026829430000,1777314026830340000,0.910,OK,1,localhost:50052,localhost:50052,
121,1,35,1777314026840024000,1777314026840784000,0.760,OK,1,localhost:50052,localhost:50052,
122,4,30,1777314026840033000,1777314026840797000,0.764,OK,1,localhost:50052,localhost:50052,
120,3,31,1777314026840007000,1777314026840784000,0.777,OK,1,localhost:50052,localhost:50052,
123,2,27,1777314026851424000,1777314026851920000,0.496,OK,1,localhost:50052,localhost:50052,
124,3,32,1777314026861871000,1777314026863058000,1.187,OK,1,localhost:50052,localhost:50052,
125,4,31,1777314026861898000,1777314026863075000,1.177,OK,1,localhost:50052,localhost:50052,
126,1,36,1777314026861927000,1777314026863130000,1.203,OK,1,localhost:50052,localhost:50052,
127,2,28,1777314026873030000,1777314026873915000,0.885,OK,1,localhost:50052,localhost:50052,
129,4,32,1777314026883419000,1777314026884749000,1.330,OK,1,localhost:50052,localhost:50052,
128,1,37,1777314026883411000,1777314026884767000,1.356,OK,1,localhost:50052,localhost:50052,
130,3,33,1777314026883446000,1777314026884779000,1.333,OK,1,localhost:50052,localhost:50052,
131,2,29,1777314026895149000,1777314026896678000,1.529,OK,1,localhost:50052,localhost:50052,
133,1,38,1777314026905794000,1777314026908297000,2.503,OK,1,localhost:50052,localhost:50052,
132,3,34,1777314026905789000,1777314026908327000,2.538,OK,1,localhost:50052,localhost:50052,
134,4,33,1777314026905853000,1777314026908339000,2.486,OK,1,localhost:50052,localhost:50052,
135,2,30,1777314026917757000,1777314026918431000,0.674,OK,1,localhost:50052,localhost:50052,
136,4,34,1777314026929393000,1777314026930572000,1.179,OK,1,localhost:50052,localhost:50052,
138,3,35,1777314026929472000,1777314026930588000,1.116,OK,1,localhost:50052,localhost:50052,
137,1,39,1777314026929445000,1777314026930638000,1.193,OK,1,localhost:50052,localhost:50052,
139,2,31,1777314026939437000,1777314026940219000,0.782,OK,1,localhost:50052,localhost:50052,
142,4,35,1777314026951681000,1777314026952894000,1.213,OK,1,localhost:50052,localhost:50052,
140,3,36,1777314026951638000,1777314026952959000,1.321,OK,1,localhost:50052,localhost:50052,
141,1,40,1777314026951644000,1777314026952969000,1.325,OK,1,localhost:50052,localhost:50052,
143,2,32,1777314026961420000,1777314026962757000,1.337,OK,1,localhost:50052,localhost:50052,
145,4,36,1777314026973997000,1777314026975148000,1.151,OK,1,localhost:50052,localhost:50052,
144,1,41,1777314026973949000,1777314026975170000,1.221,OK,1,localhost:50052,localhost:50052,
146,3,37,1777314026974003000,1777314026975180000,1.177,OK,1,localhost:50052,localhost:50052,
147,2,33,1777314026983772000,1777314026984670000,0.898,OK,1,localhost:50052,localhost:50052,
150,4,37,1777314026996315000,1777314026997722000,1.407,OK,1,localhost:50052,localhost:50052,
149,1,42,1777314026996270000,1777314026997764000,1.494,OK,1,localhost:50052,localhost:50052,
148,3,38,1777314026996254000,1777314026997783000,1.529,OK,1,localhost:50052,localhost:50052,
151,2,34,1777314027005605000,1777314027006644000,1.039,OK,1,localhost:50052,localhost:50052,
153,1,43,1777314027018850000,1777314027020636000,1.786,OK,1,localhost:50052,localhost:50052,
154,3,39,1777314027019022000,1777314027020636000,1.614,OK,1,localhost:50052,localhost:50052,
152,4,38,1777314027018843000,1777314027020671000,1.828,OK,1,localhost:50052,localhost:50052,
155,2,35,1777314027027483000,1777314027028997000,1.514,OK,1,localhost:50052,localhost:50052,
156,3,40,1777314027041742000,1777314027045121000,3.379,OK,1,localhost:50052,localhost:50052,
158,4,39,1777314027041790000,1777314027045138000,3.348,OK,1,localhost:50052,localhost:50052,
157,1,44,1777314027041748000,1777314027045186000,3.438,OK,1,localhost:50052,localhost:50052,
159,2,36,1777314027049487000,1777314027050197000,0.710,OK,1,localhost:50052,localhost:50052,
162,4,40,1777314027066227000,1777314027067208000,0.981,OK,1,localhost:50052,localhost:50052,
160,1,45,1777314027066184000,1777314027067230000,1.046,OK,1,localhost:50052,localhost:50052,
161,3,41,1777314027066200000,1777314027067263000,1.063,OK,1,localhost:50052,localhost:50052,
163,2,37,1777314027070617000,1777314027071500000,0.883,OK,1,localhost:50052,localhost:50052,
166,4,41,1777314027088338000,1777314027089794000,1.456,OK,1,localhost:50052,localhost:50052,
165,1,46,1777314027088305000,1777314027089821000,1.516,OK,1,localhost:50052,localhost:50052,
164,3,42,1777314027088301000,1777314027089823000,1.522,OK,1,localhost:50052,localhost:50052,
167,2,38,1777314027091774000,1777314027096336000,4.562,OK,1,localhost:50052,localhost:50052,
170,4,42,1777314027113145000,1777314027114932000,1.787,OK,1,localhost:50052,localhost:50052,
168,3,43,1777314027113076000,1777314027114944000,1.868,OK,1,localhost:50052,localhost:50052,
169,1,47,1777314027113089000,1777314027114951000,1.862,OK,1,localhost:50052,localhost:50052,
171,2,39,1777314027116531000,1777314027117233000,0.702,OK,1,localhost:50052,localhost:50052,
174,1,48,1777314027136155000,1777314027137174000,1.019,OK,1,localhost:50052,localhost:50052,
172,4,43,1777314027136030000,1777314027137174000,1.144,OK,1,localhost:50052,localhost:50052,
173,3,44,1777314027136073000,1777314027137255000,1.182,OK,1,localhost:50052,localhost:50052,
175,2,40,1777314027137304000,1777314027137888000,0.584,OK,1,localhost:50052,localhost:50052,
177,2,41,1777314027158252000,1777314027162054000,3.802,OK,1,localhost:50052,localhost:50052,
178,4,44,1777314027158283000,1777314027162064000,3.781,OK,1,localhost:50052,localhost:50052,
179,3,45,1777314027158297000,1777314027162073000,3.776,OK,1,localhost:50052,localhost:50052,
176,1,49,1777314027158246000,1777314027162078000,3.832,OK,1,localhost:50052,localhost:50052,
182,2,42,1777314027183179000,1777314027184601000,1.422,OK,1,localhost:50052,localhost:50052,
183,3,46,1777314027183218000,1777314027184601000,1.383,OK,1,localhost:50052,localhost:50052,
181,4,45,1777314027183147000,1777314027184626000,1.479,OK,1,localhost:50052,localhost:50052,
180,1,50,1777314027183135000,1777314027184630000,1.495,OK,1,localhost:50052,localhost:50052,
184,4,46,1777314027205739000,1777314027207232000,1.493,OK,1,localhost:50052,localhost:50052,
186,3,47,1777314027205797000,1777314027207241000,1.444,OK,1,localhost:50052,localhost:50052,
185,2,43,1777314027205782000,1777314027207248000,1.466,OK,1,localhost:50052,localhost:50052,
189,3,48,1777314027228433000,1777314027229535000,1.102,OK,1,localhost:50052,localhost:50052,
188,2,44,1777314027228346000,1777314027229559000,1.213,OK,1,localhost:50052,localhost:50052,
187,4,47,1777314027228316000,1777314027229575000,1.259,OK,1,localhost:50052,localhost:50052,
192,2,45,1777314027250667000,1777314027251710000,1.043,OK,1,localhost:50052,localhost:50052,
190,4,48,1777314027250590000,1777314027251757000,1.167,OK,1,localhost:50052,localhost:50052,
191,3,49,1777314027250626000,1777314027251761000,1.135,OK,1,localhost:50052,localhost:50052,
195,4,49,1777314027272839000,1777314027274058000,1.219,OK,1,localhost:50052,localhost:50052,
193,3,50,1777314027272785000,1777314027274060000,1.275,OK,1,localhost:50052,localhost:50052,
194,2,46,1777314027272819000,1777314027274153000,1.334,OK,1,localhost:50052,localhost:50052,
197,2,47,1777314027295493000,1777314027297286000,1.793,OK,1,localhost:50052,localhost:50052,
196,4,50,1777314027295412000,1777314027297286000,1.874,OK,1,localhost:50052,localhost:50052,
198,2,48,1777314027318362000,1777314027319422000,1.060,OK,1,localhost:50052,localhost:50052,
199,2,49,1777314027340558000,1777314027343241000,2.683,OK,1,localhost:50052,localhost:50052,
200,2,50,1777314027364307000,1777314027365658000,1.351,OK,1,localhost:50052,localhost:50052,
