op_id,worker_id,operation,start_ns,end_ns,latency_ms,status,attempt_count,leader_before,leader_after,error
83,1,21,1777151372050956000,1777151372065722000,14.766,OK,1,localhost:52051,localhost:52051,
82,4,21,1777151372050965000,1777151372065757000,14.792,OK,1,localhost:52051,localhost:52051,
81,3,21,1777151372050759000,1777151372065760000,15.001,OK,1,localhost:52051,localhost:52051,
84,2,21,1777151372067647000,1777151372068185000,0.538,OK,1,localhost:52051,localhost:52051,
87,4,22,1777151372086332000,1777151372086783000,0.451,OK,1,localhost:52051,localhost:52051,
85,3,22,1777151372086310000,1777151372086800000,0.490,OK,1,localhost:52051,localhost:52051,
86,1,22,1777151372086337000,1777151372086803000,0.466,OK,1,localhost:52051,localhost:52051,
88,2,22,1777151372088430000,1777151372088736000,0.306,OK,1,localhost:52051,localhost:52051,
89,1,23,1777151372107631000,1777151372112063000,4.432,OK,1,localhost:52051,localhost:52051,
91,3,23,1777151372107697000,1777151372112139000,4.442,OK,1,localhost:52051,localhost:52051,
90,4,23,1777151372107670000,1777151372112144000,4.474,OK,1,localhost:52051,localhost:52051,
92,2,23,1777151372110195000,1777151372113327000,3.132,OK,1,localhost:52051,localhost:52051,
93,4,24,1777151372133118000,1777151372133511000,0.393,OK,1,localhost:52051,localhost:52051,
95,3,24,1777151372133158000,1777151372133519000,0.361,OK,1,localhost:52051,localhost:52051,
94,1,24,1777151372133135000,1777151372133562000,0.427,OK,1,localhost:52051,localhost:52051,
96,2,24,1777151372133386000,1777151372133693000,0.307,OK,1,localhost:52051,localhost:52051,
98,1,25,1777151372153946000,1777151372154387000,0.441,OK,1,localhost:52051,localhost:52051,
100,3,25,1777151372154009000,1777151372154449000,0.440,OK,1,localhost:52051,localhost:52051,
99,4,25,1777151372153971000,1777151372154494000,0.523,OK,1,localhost:52051,localhost:52051,
97,2,25,1777151372153909000,1777151372154510000,0.601,OK,1,localhost:52051,localhost:52051,
101,3,26,1777151372174514000,1777151372174795000,0.281,OK,1,localhost:52051,localhost:52051,
102,4,26,1777151372174531000,1777151372174822000,0.291,OK,1,localhost:52051,localhost:52051,
103,1,26,1777151372174547000,1777151372174972000,0.425,OK,1,localhost:52051,localhost:52051,
104,2,26,1777151372174517000,1777151372174975000,0.458,OK,1,localhost:52051,localhost:52051,
106,3,27,1777151372195363000,1777151372195962000,0.599,OK,1,localhost:52051,localhost:52051,
108,2,27,1777151372195377000,1777151372195956000,0.579,OK,1,localhost:52051,localhost:52051,
107,4,27,1777151372195371000,1777151372195979000,0.608,OK,1,localhost:52051,localhost:52051,
105,1,27,1777151372195347000,1777151372196001000,0.654,OK,1,localhost:52051,localhost:52051,
110,1,28,1777151372217031000,1777151372243663000,26.632,OK,1,localhost:52051,localhost:52051,
109,2,28,1777151372217031000,1777151372243781000,26.750,OK,1,localhost:52051,localhost:52051,
111,3,28,1777151372217033000,1777151372243793000,26.760,OK,1,localhost:52051,localhost:52051,
112,4,28,1777151372217051000,1777151372243837000,26.786,OK,1,localhost:52051,localhost:52051,
114,4,29,1777151372264824000,1777151372265127000,0.303,OK,1,localhost:52051,localhost:52051,
113,2,29,1777151372264823000,1777151372265138000,0.315,OK,1,localhost:52051,localhost:52051,
115,1,29,1777151372264844000,1777151372265140000,0.296,OK,1,localhost:52051,localhost:52051,
116,3,29,1777151372264855000,1777151372265170000,0.315,OK,1,localhost:52051,localhost:52051,
117,3,30,1777151372286178000,1777151372286625000,0.447,OK,1,localhost:52051,localhost:52051,
120,4,30,1777151372286218000,1777151372286659000,0.441,OK,1,localhost:52051,localhost:52051,
119,2,30,1777151372286216000,1777151372286702000,0.486,OK,1,localhost:52051,localhost:52051,
118,1,30,1777151372286196000,1777151372286710000,0.514,OK,1,localhost:52051,localhost:52051,
121,1,31,1777151372307812000,1777151372308168000,0.356,OK,1,localhost:52051,localhost:52051,
123,3,31,1777151372307878000,1777151372308168000,0.290,OK,1,localhost:52051,localhost:52051,
122,2,31,1777151372307853000,1777151372308193000,0.340,OK,1,localhost:52051,localhost:52051,
124,4,31,1777151372307882000,1777151372308196000,0.314,OK,1,localhost:52051,localhost:52051,
125,4,32,1777151372329233000,1777151372329796000,0.563,OK,1,localhost:52051,localhost:52051,
127,3,32,1777151372329263000,1777151372329810000,0.547,OK,1,localhost:52051,localhost:52051,
128,2,32,1777151372329317000,1777151372329820000,0.503,OK,1,localhost:52051,localhost:52051,
126,1,32,1777151372329248000,1777151372329826000,0.578,OK,1,localhost:52051,localhost:52051,
130,1,33,1777151372350839000,1777151372351131000,0.292,OK,1,localhost:52051,localhost:52051,
132,3,33,1777151372350860000,1777151372351140000,0.280,OK,1,localhost:52051,localhost:52051,
129,2,33,1777151372350832000,1777151372351160000,0.328,OK,1,localhost:52051,localhost:52051,
131,4,33,1777151372350857000,1777151372351182000,0.325,OK,1,localhost:52051,localhost:52051,
134,4,34,1777151372372175000,1777151372372497000,0.322,OK,1,localhost:52051,localhost:52051,
136,2,34,1777151372372202000,1777151372372508000,0.306,OK,1,localhost:52051,localhost:52051,
133,3,34,1777151372372170000,1777151372372510000,0.340,OK,1,localhost:52051,localhost:52051,
135,1,34,1777151372372195000,1777151372372512000,0.317,OK,1,localhost:52051,localhost:52051,
137,1,35,1777151372393538000,1777151372404535000,10.997,OK,1,localhost:52051,localhost:52051,
140,3,35,1777151372393678000,1777151372404583000,10.905,OK,1,localhost:52051,localhost:52051,
138,4,35,1777151372393541000,1777151372404598000,11.057,OK,1,localhost:52051,localhost:52051,
139,2,35,1777151372393601000,1777151372404607000,11.006,OK,1,localhost:52051,localhost:52051,
